appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories 1,categories 2,ratings,owners_average,MutualPlayerCount,cat_1_Multi-player,cat_1_Single-player,cat_2_Single-player,cat_2_Multi-player,Action,Adventure,Animation & Modeling,Casual,Design & Illustration,Early Access,Education,Free to Play,Game Development,Gore,Indie,Massively Multiplayer,Movie,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Utilities,Violent,Web Publishing,single player,multi player
773010,Hunahpu Quest. Mechanoid,0,0,0,0,0,"['Adventure', 'Indie']",0.99,Single-player,,0.77871707,10000,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774261,My Little Bomb,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0.49,Single-player,,0.778451528,10000,2,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
776820,Sit on bottle,0,0,0,0,0,"['Indie', 'Simulation']",0.69,Single-player,,0.778663653,10000,2,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
778850,Please close the doors,0,0,0,0,0,['Indie'],0.99,Single-player,,0.778037458,75000,7,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779760,Burak Bahar's Unseen Anchor,0,0,0,0,0,"['Casual', 'Indie', 'Strategy']",0,Single-player,,0.778846351,10000,1,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
783890,BRIGHTEST,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",2.99,Single-player,,0.778532728,10000,5,,,,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788930,Razerwire:Nanowars,0,0,0,0,0,"['Action', 'Casual', 'Indie']",1.99,Single-player,,0.779125575,35000,4,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
789730,Not Without My Poop,0,0,0,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778967502,35000,9,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
543900,METAL GEAR SURVIVE,1300,0,1998,0,29,"['Action', 'Adventure', 'Strategy']",29.99,Single-player,Multi-player,0.759555644,350000,22,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
790860,Chocolate makes you happy 3,0,0,0,0,0,"['Casual', 'Indie']",0.55,Single-player,,0.77867314,10000,13,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
792760,The Necklace of Blood,0,0,0,0,0,['Indie'],3.99,Single-player,,0.778740784,10000,1,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794300,Simple Man,0,0,0,0,0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,Single-player,,0.778483484,10000,5,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
796130,Virus Petya,0,0,0,0,0,"['Adventure', 'Indie', 'Simulation']",1.09,Single-player,,0.778600428,10000,4,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
796640,Mr.Jezko,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",3.99,Single-player,,0.778101214,10000,7,,,,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797090,Neon Sun,0,0,0,0,0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99,Single-player,,0.778230229,10000,5,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
798560,Inaccessible world,1,0,1,0,0,"['Adventure', 'Indie', 'Simulation']",2.99,Single-player,,0.777853096,10000,6,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
801290,Diabolic,63,0,63,0,0,"['Action', 'Adventure', 'Indie']",7.99,Single-player,,0.779773517,75000,7,,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
801780,"Haters, kill them all!",0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Simulation']",4.99,Single-player,,0.778154937,10000,7,,,,,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
801900,The last Baron's stunt (Anime),0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",3.99,Single-player,,0.778596793,10000,3,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
804440,Starman in space,0,0,0,0,1,"['Action', 'Casual', 'Indie', 'Simulation']",2.49,Single-player,,0.778154706,10000,3,,,,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
809180,District 112 Incident: Bowling Alley,0,0,0,0,0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",0.49,Single-player,Multi-player,0.778680049,10000,2,,,,,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
812100,Blake and Mortimer: The Curse of the Thirty Denarii,0,0,0,0,0,"['Adventure', 'Casual']",1.99,Single-player,,0.778687291,35000,4,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812450,The m0rg VS keys,0,0,0,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778354437,35000,3,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
815830,Space Escape!,0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Simulation']",0.99,Single-player,,0.778655606,10000,12,,,,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
816710,Gray Cat,16,0,16,0,0,"['Adventure', 'Indie']",7.99,Single-player,,0.778676202,35000,2,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
817110,Bitcoin VS Brain,0,0,0,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778011598,10000,4,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
821720,20.000 Leagues Under The Sea - Captain Nemo,0,0,0,0,0,"['Adventure', 'Casual']",1.99,Single-player,,0.77863387,35000,5,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
